節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
1088	88.889	36.111	3.	-105.49
1089	91.667	33.333	3.	-80.442
1090	88.889	41.667	3.	-157.75
1091	91.667	38.889	3.	-133.64
1092	91.667	44.444	3.	-186.41
1093	88.889	47.222	3.	-209.75
1094	94.444	8.3333	3.	162.26
1095	94.444	2.7778	3.	215.42
1096	97.222	5.5556	3.	191.24
1097	94.444	13.889	3.	108.63
1098	97.222	11.111	3.	137.35
1099	94.444	19.444	3.	54.48
1100	97.222	16.667	3.	82.769
1101	94.444	25.	3.	2.0783e-009
1102	97.222	22.222	3.	27.656
1103	94.444	30.556	3.	-54.48
1104	97.222	27.778	3.	-27.656
1105	94.444	36.111	3.	-108.63
1106	97.222	33.333	3.	-82.769
1107	94.444	41.667	3.	-162.26
1108	97.222	38.889	3.	-137.35
1109	97.222	44.444	3.	-191.24
1110	94.444	47.222	3.	-215.42
1111	0.	41.667	3.	0.
1112	0.	47.222	3.	0.
1114	0.	36.111	3.	0.
1116	0.	30.556	3.	0.
1118	0.	25.	3.	0.
1120	0.	19.444	3.	0.
1122	0.	13.889	3.	0.
1124	0.	8.3333	3.	0.
1126	0.	2.7778	3.	0.
1128	2.7778	0.	3.	1.1611
1130	8.3333	0.	3.	9.609
1132	13.889	0.	3.	23.794
1134	19.444	0.	3.	41.227
1136	25.	0.	3.	60.476
1138	30.556	0.	3.	80.534
1140	36.111	0.	3.	100.7
1142	41.667	0.	3.	120.46
1144	47.222	0.	3.	139.43
1146	52.778	0.	3.	157.31
1148	58.333	0.	3.	173.86
1150	63.889	0.	3.	188.89
1152	69.444	0.	3.	202.29
1154	75.	0.	3.	213.97
1156	80.556	0.	3.	223.92
1158	86.111	0.	3.	232.2
1160	91.667	0.	3.	239.01
1162	97.222	0.	3.	244.68
1164	100.	2.7778	3.	220.49
1166	100.	8.3333	3.	166.49
1168	100.	13.889	3.	111.66
1170	100.	19.444	3.	56.056
1172	100.	25.	3.	2.4959e-009
1174	100.	30.556	3.	-56.056
1176	100.	36.111	3.	-111.66
1178	100.	41.667	3.	-166.49
1180	100.	47.222	3.	-220.49
1182	97.222	50.	3.	-244.68
1184	91.667	50.	3.	-239.01
1186	86.111	50.	3.	-232.2
1188	80.556	50.	3.	-223.92
1190	75.	50.	3.	-213.97
1192	69.444	50.	3.	-202.29
1194	63.889	50.	3.	-188.89
1196	58.333	50.	3.	-173.86
1198	52.778	50.	3.	-157.31
1200	47.222	50.	3.	-139.43
1202	41.667	50.	3.	-120.46
1204	36.111	50.	3.	-100.7
1206	30.556	50.	3.	-80.534
1208	25.	50.	3.	-60.476
1210	19.444	50.	3.	-41.227
1212	13.889	50.	3.	-23.794
1214	8.3333	50.	3.	-9.609
1216	2.7778	50.	3.	-1.1611
