節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
1219	100.	0.	41.667	0.
1220	100.	0.	47.222	0.
1221	100.	0.	36.111	0.
1222	100.	0.	30.556	0.
1223	100.	0.	25.	0.
1224	100.	0.	19.444	0.
1225	100.	0.	13.889	0.
1226	100.	0.	8.3333	0.
1227	100.	0.	2.7778	0.
1228	97.222	0.	0.	6.3729e-002
1229	97.222	0.	50.	6.3729e-002
1230	8.3333	0.	50.	200.05
1231	2.7778	0.	50.	217.66
1232	13.889	0.	50.	182.46
1233	19.444	0.	50.	164.94
1234	25.	0.	50.	147.56
1235	30.556	0.	50.	130.42
1236	36.111	0.	50.	113.65
1237	41.667	0.	50.	97.366
1238	47.222	0.	50.	81.731
1239	52.778	0.	50.	66.907
1240	58.333	0.	50.	53.07
1241	63.889	0.	50.	40.405
1242	69.444	0.	50.	29.109
1243	75.	0.	50.	19.384
1244	80.556	0.	50.	11.433
1245	86.111	0.	50.	5.4583
1246	91.667	0.	50.	1.6289
1247	0.	0.	47.222	226.58
1248	0.	0.	8.3333	226.81
1249	0.	0.	2.7778	226.58
1250	0.	0.	13.889	226.98
1251	0.	0.	19.444	227.1
1252	0.	0.	25.	227.14
1253	0.	0.	30.556	227.1
1254	0.	0.	36.111	226.98
1255	0.	0.	41.667	226.81
1256	2.7778	0.	0.	217.66
1257	91.667	0.	0.	1.6289
1258	86.111	0.	0.	5.4583
1259	80.556	0.	0.	11.433
1260	75.	0.	0.	19.384
1261	69.444	0.	0.	29.109
1262	63.889	0.	0.	40.405
1263	58.333	0.	0.	53.07
1264	52.778	0.	0.	66.907
1265	47.222	0.	0.	81.731
1266	41.667	0.	0.	97.366
1267	36.111	0.	0.	113.65
1268	30.556	0.	0.	130.42
1269	25.	0.	0.	147.56
1270	19.444	0.	0.	164.94
1271	13.889	0.	0.	182.46
1272	8.3333	0.	0.	200.05
